StateFIPS,State,CensusTract,Census Tract,Year,Value,Data Comment
48,Texas,48201540902,"Harris County, TX - 48201540902",2015,0%,
48,Texas,48201541001,"Harris County, TX - 48201541001",2015,0%,
48,Texas,48201541002,"Harris County, TX - 48201541002",2015,10%,
48,Texas,48201541003,"Harris County, TX - 48201541003",2015,39%,
48,Texas,48201541100,"Harris County, TX - 48201541100",2015,4%,
48,Texas,48201541201,"Harris County, TX - 48201541201",2015,17%,
48,Texas,48201541202,"Harris County, TX - 48201541202",2015,0%,
48,Texas,48201541203,"Harris County, TX - 48201541203",2015,0%,
48,Texas,48201541300,"Harris County, TX - 48201541300",2015,0%,
48,Texas,48201541400,"Harris County, TX - 48201541400",2015,0%,
48,Texas,48201541500,"Harris County, TX - 48201541500",2015,0%,
48,Texas,48201541601,"Harris County, TX - 48201541601",2015,4%,
48,Texas,48201541602,"Harris County, TX - 48201541602",2015,41%,
48,Texas,48201541700,"Harris County, TX - 48201541700",2015,96%,
48,Texas,48201541800,"Harris County, TX - 48201541800",2015,75%,
48,Texas,48201541900,"Harris County, TX - 48201541900",2015,42%,
48,Texas,48201542000,"Harris County, TX - 48201542000",2015,14%,
48,Texas,48201542101,"Harris County, TX - 48201542101",2015,0%,
48,Texas,48201542102,"Harris County, TX - 48201542102",2015,0%,
48,Texas,48201542200,"Harris County, TX - 48201542200",2015,0%,
48,Texas,48201542301,"Harris County, TX - 48201542301",2015,0%,
48,Texas,48201542302,"Harris County, TX - 48201542302",2015,0%,
48,Texas,48201542400,"Harris County, TX - 48201542400",2015,0%,
48,Texas,48201542500,"Harris County, TX - 48201542500",2015,0%,
48,Texas,48201542600,"Harris County, TX - 48201542600",2015,0%,
48,Texas,48201542700,"Harris County, TX - 48201542700",2015,30%,
48,Texas,48201542800,"Harris County, TX - 48201542800",2015,33%,
48,Texas,48201542900,"Harris County, TX - 48201542900",2015,12%,
48,Texas,48201543001,"Harris County, TX - 48201543001",2015,4%,
48,Texas,48201543002,"Harris County, TX - 48201543002",2015,14%,
48,Texas,48201543003,"Harris County, TX - 48201543003",2015,0%,
48,Texas,48201543100,"Harris County, TX - 48201543100",2015,3%,
48,Texas,48201543200,"Harris County, TX - 48201543200",2015,95%,
48,Texas,48201550100,"Harris County, TX - 48201550100",2015,0%,
48,Texas,48201550200,"Harris County, TX - 48201550200",2015,0%,
48,Texas,48201550301,"Harris County, TX - 48201550301",2015,0%,
48,Texas,48201550302,"Harris County, TX - 48201550302",2015,0%,
48,Texas,48201550401,"Harris County, TX - 48201550401",2015,0%,
48,Texas,48201550402,"Harris County, TX - 48201550402",2015,0%,
48,Texas,48201550500,"Harris County, TX - 48201550500",2015,0%,
48,Texas,48201550601,"Harris County, TX - 48201550601",2015,0%,
48,Texas,48201550602,"Harris County, TX - 48201550602",2015,0%,
48,Texas,48201550603,"Harris County, TX - 48201550603",2015,0%,
48,Texas,48201550700,"Harris County, TX - 48201550700",2015,0%,
48,Texas,48201550800,"Harris County, TX - 48201550800",2015,0%,
48,Texas,48201550900,"Harris County, TX - 48201550900",2015,0%,
48,Texas,48201551000,"Harris County, TX - 48201551000",2015,0%,
48,Texas,48201551100,"Harris County, TX - 48201551100",2015,0%,
48,Texas,48201551200,"Harris County, TX - 48201551200",2015,0%,
48,Texas,48201551300,"Harris County, TX - 48201551300",2015,0%,
48,Texas,48201551400,"Harris County, TX - 48201551400",2015,0%,
48,Texas,48201551500,"Harris County, TX - 48201551500",2015,0%,
48,Texas,48201551600,"Harris County, TX - 48201551600",2015,0%,
48,Texas,48201551701,"Harris County, TX - 48201551701",2015,0%,
48,Texas,48201551702,"Harris County, TX - 48201551702",2015,0%,
48,Texas,48201551703,"Harris County, TX - 48201551703",2015,0%,
48,Texas,48201551800,"Harris County, TX - 48201551800",2015,2%,
48,Texas,48201551900,"Harris County, TX - 48201551900",2015,0%,
48,Texas,48201552001,"Harris County, TX - 48201552001",2015,0%,
48,Texas,48201552002,"Harris County, TX - 48201552002",2015,0%,
48,Texas,48201552101,"Harris County, TX - 48201552101",2015,0%,
48,Texas,48201552102,"Harris County, TX - 48201552102",2015,0%,
48,Texas,48201552103,"Harris County, TX - 48201552103",2015,0%,
48,Texas,48201552200,"Harris County, TX - 48201552200",2015,32%,
48,Texas,48201552301,"Harris County, TX - 48201552301",2015,2%,
48,Texas,48201552302,"Harris County, TX - 48201552302",2015,0%,
48,Texas,48201552400,"Harris County, TX - 48201552400",2015,0%,
48,Texas,48201552500,"Harris County, TX - 48201552500",2015,0%,
48,Texas,48201552601,"Harris County, TX - 48201552601",2015,0%,
48,Texas,48201552602,"Harris County, TX - 48201552602",2015,0%,
48,Texas,48201552700,"Harris County, TX - 48201552700",2015,0%,
48,Texas,48201552800,"Harris County, TX - 48201552800",2015,0%,
48,Texas,48201552900,"Harris County, TX - 48201552900",2015,31%,
48,Texas,48201553001,"Harris County, TX - 48201553001",2015,32%,
48,Texas,48201553002,"Harris County, TX - 48201553002",2015,0%,
48,Texas,48201553100,"Harris County, TX - 48201553100",2015,0%,
48,Texas,48201553200,"Harris County, TX - 48201553200",2015,0%,
48,Texas,48201553300,"Harris County, TX - 48201553300",2015,0%,
48,Texas,48201553401,"Harris County, TX - 48201553401",2015,33%,
48,Texas,48201553402,"Harris County, TX - 48201553402",2015,33%,
48,Texas,48201553403,"Harris County, TX - 48201553403",2015,17%,
48,Texas,48201553500,"Harris County, TX - 48201553500",2015,0%,
48,Texas,48201553600,"Harris County, TX - 48201553600",2015,3%,
48,Texas,48201553700,"Harris County, TX - 48201553700",2015,73%,
48,Texas,48201553801,"Harris County, TX - 48201553801",2015,34%,
48,Texas,48201553802,"Harris County, TX - 48201553802",2015,31%,
48,Texas,48201553900,"Harris County, TX - 48201553900",2015,0%,
48,Texas,48201554001,"Harris County, TX - 48201554001",2015,83%,
48,Texas,48201554002,"Harris County, TX - 48201554002",2015,0%,
48,Texas,48201554101,"Harris County, TX - 48201554101",2015,0%,
48,Texas,48201554102,"Harris County, TX - 48201554102",2015,0%,
48,Texas,48201554200,"Harris County, TX - 48201554200",2015,0%,
48,Texas,48201554301,"Harris County, TX - 48201554301",2015,0%,
48,Texas,48201554302,"Harris County, TX - 48201554302",2015,0%,
48,Texas,48201554401,"Harris County, TX - 48201554401",2015,15%,
48,Texas,48201554402,"Harris County, TX - 48201554402",2015,0%,
48,Texas,48201554403,"Harris County, TX - 48201554403",2015,0%,
48,Texas,48201554501,"Harris County, TX - 48201554501",2015,0%,
48,Texas,48201554502,"Harris County, TX - 48201554502",2015,0%,
48,Texas,48201554600,"Harris County, TX - 48201554600",2015,0%,
48,Texas,48201554700,"Harris County, TX - 48201554700",2015,0%,
48,Texas,48201554801,"Harris County, TX - 48201554801",2015,0%,
48,Texas,48201554802,"Harris County, TX - 48201554802",2015,1%,
48,Texas,48201554901,"Harris County, TX - 48201554901",2015,0%,
48,Texas,48201554902,"Harris County, TX - 48201554902",2015,18%,
48,Texas,48201554903,"Harris County, TX - 48201554903",2015,3%,
48,Texas,48201555000,"Harris County, TX - 48201555000",2015,14%,
48,Texas,48201555100,"Harris County, TX - 48201555100",2015,2%,
48,Texas,48201555200,"Harris County, TX - 48201555200",2015,22%,
48,Texas,48201555301,"Harris County, TX - 48201555301",2015,0%,
48,Texas,48201555302,"Harris County, TX - 48201555302",2015,0%,
48,Texas,48201555303,"Harris County, TX - 48201555303",2015,42%,
48,Texas,48201555401,"Harris County, TX - 48201555401",2015,34%,
48,Texas,48201555402,"Harris County, TX - 48201555402",2015,21%,
48,Texas,48201555501,"Harris County, TX - 48201555501",2015,12%,
48,Texas,48201555502,"Harris County, TX - 48201555502",2015,9%,
48,Texas,48201555600,"Harris County, TX - 48201555600",2015,3%,
48,Texas,48201555701,"Harris County, TX - 48201555701",2015,0%,
48,Texas,48201555702,"Harris County, TX - 48201555702",2015,0%,
48,Texas,48201556000,"Harris County, TX - 48201556000",2015,4%,
48,Texas,48201980000,"Harris County, TX - 48201980000",2015,8%,
48,Texas,48201980100,"Harris County, TX - 48201980100",2015,0%,
48,Texas,48203020102,"Harrison County, TX - 48203020102",2015,23%,
48,Texas,48203020103,"Harrison County, TX - 48203020103",2015,0%,
48,Texas,48203020104,"Harrison County, TX - 48203020104",2015,2%,
48,Texas,48203020200,"Harrison County, TX - 48203020200",2015,2%,
48,Texas,48203020301,"Harrison County, TX - 48203020301",2015,41%,
48,Texas,48203020302,"Harrison County, TX - 48203020302",2015,10%,
48,Texas,48203020401,"Harrison County, TX - 48203020401",2015,5%,
48,Texas,48203020402,"Harrison County, TX - 48203020402",2015,8%,
48,Texas,48203020501,"Harrison County, TX - 48203020501",2015,18%,
48,Texas,48203020502,"Harrison County, TX - 48203020502",2015,5%,
48,Texas,48203020603,"Harrison County, TX - 48203020603",2015,4%,
48,Texas,48203020604,"Harrison County, TX - 48203020604",2015,0%,
48,Texas,48203020605,"Harrison County, TX - 48203020605",2015,0%,
48,Texas,48203020606,"Harrison County, TX - 48203020606",2015,4%,
48,Texas,48205950200,"Hartley County, TX - 48205950200",2015,0%,
48,Texas,48207950300,"Haskell County, TX - 48207950300",2015,0%,
48,Texas,48207950400,"Haskell County, TX - 48207950400",2015,0%,
48,Texas,48209010100,"Hays County, TX - 48209010100",2015,97%,
48,Texas,48209010200,"Hays County, TX - 48209010200",2015,32%,
48,Texas,48209010302,"Hays County, TX - 48209010302",2015,23%,
48,Texas,48209010303,"Hays County, TX - 48209010303",2015,7%,
48,Texas,48209010304,"Hays County, TX - 48209010304",2015,32%,
48,Texas,48209010400,"Hays County, TX - 48209010400",2015,1%,
48,Texas,48209010500,"Hays County, TX - 48209010500",2015,18%,
48,Texas,48209010600,"Hays County, TX - 48209010600",2015,2%,
48,Texas,48209010701,"Hays County, TX - 48209010701",2015,44%,
48,Texas,48209010702,"Hays County, TX - 48209010702",2015,3%,
48,Texas,48209010803,"Hays County, TX - 48209010803",2015,0%,
48,Texas,48209010804,"Hays County, TX - 48209010804",2015,5%,
48,Texas,48209010805,"Hays County, TX - 48209010805",2015,0%,
48,Texas,48209010806,"Hays County, TX - 48209010806",2015,0%,
48,Texas,48209010807,"Hays County, TX - 48209010807",2015,0%,
48,Texas,48209010808,"Hays County, TX - 48209010808",2015,2%,
48,Texas,48209010809,"Hays County, TX - 48209010809",2015,2%,
48,Texas,48209010901,"Hays County, TX - 48209010901",2015,0%,
48,Texas,48209010902,"Hays County, TX - 48209010902",2015,4%,
48,Texas,48209010905,"Hays County, TX - 48209010905",2015,2%,
48,Texas,48209010906,"Hays County, TX - 48209010906",2015,0%,
48,Texas,48209010907,"Hays County, TX - 48209010907",2015,0%,
48,Texas,48209010908,"Hays County, TX - 48209010908",2015,0%,
48,Texas,48209010909,"Hays County, TX - 48209010909",2015,0%,
48,Texas,48209010910,"Hays County, TX - 48209010910",2015,0%,
48,Texas,48211950300,"Hemphill County, TX - 48211950300",2015,3%,
48,Texas,48213950100,"Henderson County, TX - 48213950100",2015,5%,
48,Texas,48213950200,"Henderson County, TX - 48213950200",2015,0%,
48,Texas,48213950300,"Henderson County, TX - 48213950300",2015,0%,
48,Texas,48213950400,"Henderson County, TX - 48213950400",2015,0%,
48,Texas,48213950500,"Henderson County, TX - 48213950500",2015,4%,
48,Texas,48213950601,"Henderson County, TX - 48213950601",2015,0%,
48,Texas,48213950602,"Henderson County, TX - 48213950602",2015,6%,
48,Texas,48213950700,"Henderson County, TX - 48213950700",2015,0%,
48,Texas,48213950800,"Henderson County, TX - 48213950800",2015,2%,
48,Texas,48213950901,"Henderson County, TX - 48213950901",2015,0%,
48,Texas,48213950902,"Henderson County, TX - 48213950902",2015,1%,
48,Texas,48213950903,"Henderson County, TX - 48213950903",2015,0%,
48,Texas,48213951000,"Henderson County, TX - 48213951000",2015,12%,
48,Texas,48213951100,"Henderson County, TX - 48213951100",2015,0%,
48,Texas,48213951200,"Henderson County, TX - 48213951200",2015,31%,
48,Texas,48213951300,"Henderson County, TX - 48213951300",2015,40%,
48,Texas,48213951400,"Henderson County, TX - 48213951400",2015,0%,
48,Texas,48215020101,"Hidalgo County, TX - 48215020101",2015,2%,
48,Texas,48215020102,"Hidalgo County, TX - 48215020102",2015,56%,
48,Texas,48215020201,"Hidalgo County, TX - 48215020201",2015,14%,
48,Texas,48215020202,"Hidalgo County, TX - 48215020202",2015,15%,
48,Texas,48215020204,"Hidalgo County, TX - 48215020204",2015,11%,
48,Texas,48215020205,"Hidalgo County, TX - 48215020205",2015,50%,
48,Texas,48215020301,"Hidalgo County, TX - 48215020301",2015,0%,
48,Texas,48215020302,"Hidalgo County, TX - 48215020302",2015,18%,
48,Texas,48215020402,"Hidalgo County, TX - 48215020402",2015,7%,
48,Texas,48215020403,"Hidalgo County, TX - 48215020403",2015,25%,
48,Texas,48215020404,"Hidalgo County, TX - 48215020404",2015,0%,
48,Texas,48215020501,"Hidalgo County, TX - 48215020501",2015,60%,
48,Texas,48215020503,"Hidalgo County, TX - 48215020503",2015,0%,
48,Texas,48215020504,"Hidalgo County, TX - 48215020504",2015,25%,
48,Texas,48215020600,"Hidalgo County, TX - 48215020600",2015,2%,
48,Texas,48215020701,"Hidalgo County, TX - 48215020701",2015,0%,
48,Texas,48215020721,"Hidalgo County, TX - 48215020721",2015,0%,
48,Texas,48215020723,"Hidalgo County, TX - 48215020723",2015,0%,
48,Texas,48215020724,"Hidalgo County, TX - 48215020724",2015,7%,
48,Texas,48215020725,"Hidalgo County, TX - 48215020725",2015,0%,
48,Texas,48215020726,"Hidalgo County, TX - 48215020726",2015,0%,
48,Texas,48215020802,"Hidalgo County, TX - 48215020802",2015,0%,
48,Texas,48215020803,"Hidalgo County, TX - 48215020803",2015,26%,
48,Texas,48215020804,"Hidalgo County, TX - 48215020804",2015,64%,
48,Texas,48215020901,"Hidalgo County, TX - 48215020901",2015,16%,
48,Texas,48215020903,"Hidalgo County, TX - 48215020903",2015,0%,
48,Texas,48215020904,"Hidalgo County, TX - 48215020904",2015,0%,
48,Texas,48215021000,"Hidalgo County, TX - 48215021000",2015,13%,
48,Texas,48215021100,"Hidalgo County, TX - 48215021100",2015,29%,
48,Texas,48215021201,"Hidalgo County, TX - 48215021201",2015,43%,
48,Texas,48215021202,"Hidalgo County, TX - 48215021202",2015,0%,
48,Texas,48215021302,"Hidalgo County, TX - 48215021302",2015,0%,
48,Texas,48215021303,"Hidalgo County, TX - 48215021303",2015,34%,
48,Texas,48215021304,"Hidalgo County, TX - 48215021304",2015,90%,
48,Texas,48215021305,"Hidalgo County, TX - 48215021305",2015,35%,
48,Texas,48215021401,"Hidalgo County, TX - 48215021401",2015,22%,
48,Texas,48215021403,"Hidalgo County, TX - 48215021403",2015,0%,
48,Texas,48215021404,"Hidalgo County, TX - 48215021404",2015,0%,
48,Texas,48215021500,"Hidalgo County, TX - 48215021500",2015,88%,
48,Texas,48215021600,"Hidalgo County, TX - 48215021600",2015,98%,
48,Texas,48215021701,"Hidalgo County, TX - 48215021701",2015,8%,
48,Texas,48215021702,"Hidalgo County, TX - 48215021702",2015,11%,
48,Texas,48215021803,"Hidalgo County, TX - 48215021803",2015,4%,
48,Texas,48215021804,"Hidalgo County, TX - 48215021804",2015,46%,
48,Texas,48215021805,"Hidalgo County, TX - 48215021805",2015,0%,
48,Texas,48215021806,"Hidalgo County, TX - 48215021806",2015,0%,
48,Texas,48215021901,"Hidalgo County, TX - 48215021901",2015,0%,
48,Texas,48215021903,"Hidalgo County, TX - 48215021903",2015,0%,
48,Texas,48215021904,"Hidalgo County, TX - 48215021904",2015,0%,
48,Texas,48215022001,"Hidalgo County, TX - 48215022001",2015,13%,
48,Texas,48215022003,"Hidalgo County, TX - 48215022003",2015,0%,
48,Texas,48215022004,"Hidalgo County, TX - 48215022004",2015,0%,
48,Texas,48215022103,"Hidalgo County, TX - 48215022103",2015,0%,
48,Texas,48215022104,"Hidalgo County, TX - 48215022104",2015,0%,
48,Texas,48215022105,"Hidalgo County, TX - 48215022105",2015,0%,
48,Texas,48215022106,"Hidalgo County, TX - 48215022106",2015,1%,
48,Texas,48215022201,"Hidalgo County, TX - 48215022201",2015,0%,
48,Texas,48215022203,"Hidalgo County, TX - 48215022203",2015,0%,
48,Texas,48215022204,"Hidalgo County, TX - 48215022204",2015,53%,
48,Texas,48215022300,"Hidalgo County, TX - 48215022300",2015,25%,
48,Texas,48215022401,"Hidalgo County, TX - 48215022401",2015,15%,
48,Texas,48215022402,"Hidalgo County, TX - 48215022402",2015,0%,
48,Texas,48215022501,"Hidalgo County, TX - 48215022501",2015,0%,
48,Texas,48215022502,"Hidalgo County, TX - 48215022502",2015,31%,
48,Texas,48215022600,"Hidalgo County, TX - 48215022600",2015,65%,
48,Texas,48215022701,"Hidalgo County, TX - 48215022701",2015,44%,
48,Texas,48215022702,"Hidalgo County, TX - 48215022702",2015,37%,
48,Texas,48215022800,"Hidalgo County, TX - 48215022800",2015,31%,
48,Texas,48215022900,"Hidalgo County, TX - 48215022900",2015,21%,
48,Texas,48215023000,"Hidalgo County, TX - 48215023000",2015,0%,
48,Texas,48215023102,"Hidalgo County, TX - 48215023102",2015,0%,
48,Texas,48215023103,"Hidalgo County, TX - 48215023103",2015,0%,
48,Texas,48215023104,"Hidalgo County, TX - 48215023104",2015,0%,
48,Texas,48215023503,"Hidalgo County, TX - 48215023503",2015,0%,
48,Texas,48215023504,"Hidalgo County, TX - 48215023504",2015,0%,
48,Texas,48215023507,"Hidalgo County, TX - 48215023507",2015,0%,
48,Texas,48215023509,"Hidalgo County, TX - 48215023509",2015,0%,
48,Texas,48215023510,"Hidalgo County, TX - 48215023510",2015,2%,
48,Texas,48215023511,"Hidalgo County, TX - 48215023511",2015,0%,
